"Rhoto.Ac.1"	"Rhoto.Ac.2"	"Rhoto.Ac.3"	"Rhoto.Glc.1"	"Rhoto.Glc.2"	"Rhoto.Glc.3"	"Rhoto.So.1"	"Rhoto.So.2"	"Rhoto.So.3"	"Rhoto.Xyl.1"	"Rhoto.Xyl.2"	"Rhoto.Xyl.3"	"Rhoto.YP.1"	"Rhoto.YP.2"	"Rhoto.YP.3"
"mRNA_6200"	157	113	201	549	545	476	267	300	426	349	438	393	399	313	274
"mRNA_6201"	19	18	19	30	19	24	17	16	24	2	6	7	4	11	4
"mRNA_6202"	531	676	1081	1856	1323	1323	1303	1154	2277	831	1194	1519	790	1126	635
"mRNA_6203"	199	203	239	458	467	365	454	395	609	509	647	596	754	826	387
"mRNA_6204"	261	283	410	612	462	372	624	637	827	821	946	791	1070	1016	564
"mRNA_6205"	160	198	184	275	715	608	62	127	150	546	451	484	573	572	53
"mRNA_6206"	2512	1687	2103	1550	1675	1201	933	906	1039	1208	1240	1074	569	545	348
"mRNA_6207"	911	672	1346	1670	1487	1175	610	556	761	844	1045	981	402	556	465
"mRNA_6208"	6718	7747	9010	1682	1432	907	5817	5332	5551	1860	2395	2510	3167	3439	5598
"mRNA_6209"	2300	2687	3288	5068	4091	3735	4081	3523	5880	2520	3326	3723	3824	3832	4091
"mRNA_6210"	121	68	96	527	675	614	93	156	217	324	359	320	326	353	49
"mRNA_6211"	276	280	263	374	399	294	301	434	389	397	352	316	516	405	479
"mRNA_6212"	4052	4579	4411	560	395	219	3825	3835	3674	1099	1174	1071	5172	3716	4763
"mRNA_6213"	836	594	668	1058	605	903	359	560	650	626	631	606	676	572	469
"mRNA_6214"	1795	2057	2609	5657	4901	5884	2963	3018	5635	2457	3035	3634	2854	3332	3183
"mRNA_6215"	0	0	1	0	3	1	0	0	3	0	0	0	0	0	0
"mRNA_6216"	1227	1072	1726	3098	3002	2497	1920	1887	2409	2089	2510	2736	2351	2303	2660
"mRNA_6217"	157	153	159	158	176	116	432	517	582	196	208	202	547	459	226
"mRNA_6218"	3666	2615	3501	2531	2552	2212	1810	1877	1881	1691	1747	1966	1036	1380	940
"mRNA_6219"	374	437	648	834	651	687	491	430	756	385	493	511	651	738	554
"mRNA_6220"	40	34	37	220	135	124	193	176	146	49	78	59	288	215	302
"mRNA_6221"	150	159	201	396	566	366	667	667	631	457	624	574	513	420	373
"mRNA_6222"	124	159	148	246	348	267	419	390	674	272	260	310	333	360	318
"mRNA_6223"	908	436	779	1132	1011	1028	2083	2380	5737	1182	1056	850	1104	1264	477
"mRNA_6224"	924	1359	2031	6042	4635	5502	5749	5122	14411	3225	4487	7094	908	2035	270
"mRNA_6225"	1665	1698	2008	6788	5389	5773	5756	5738	12707	6713	8261	8053	1677	2613	425
"mRNA_6226"	31	61	64	154	120	96	55	78	98	63	59	41	76	52	35
"mRNA_6227"	20	36	14	6	9	6	11	8	8	17	17	10	25	31	19
"mRNA_6228"	21	36	36	7	12	4	24	26	29	19	16	7	19	22	5
"mRNA_6229"	13155	26866	28223	6473	6670	4513	19149	14322	17757	5878	6747	7841	11720	9776	5808
"mRNA_6230"	295	261	385	428	453	298	446	411	548	410	474	445	411	454	281
"mRNA_6231"	1782	1384	1666	1130	1164	776	1513	1471	1520	1274	1431	1281	1503	1307	1482
"mRNA_6232"	609	631	788	1305	1433	983	1373	1518	1700	814	991	937	979	1244	299
"mRNA_6233"	1259	1195	1628	2469	2364	1876	2014	2514	2877	1922	2417	2246	2650	2531	1549
"mRNA_6234"	1804	1159	1701	277	636	369	778	440	455	4349	5036	5843	522	1057	76
"mRNA_6235"	7113	5299	9870	6924	5647	4804	8449	7205	9946	5758	6388	7424	6619	7070	5152
"mRNA_6236"	490	614	636	899	680	483	1074	1154	1198	851	1010	888	969	917	586
"mRNA_6237"	3563	3173	3956	2532	2510	1940	4685	4246	5841	1979	2079	2592	4979	5038	6053
"mRNA_6238"	366	334	307	628	460	464	178	297	348	429	483	357	374	324	321
"mRNA_6239"	1597	1689	2009	801	862	687	949	1482	1953	1253	1545	1465	1593	1976	428
"mRNA_6240"	1411	1693	2733	7110	8502	8899	425	1219	2286	3295	4407	5783	5730	9398	156
"mRNA_6241"	3630	4340	5451	11115	5699	4955	5457	4971	7626	5588	5873	6686	2199	2437	1895
"mRNA_6242"	762	938	1140	947	1146	941	4084	4452	6438	1471	1574	1642	3211	3842	1260
"mRNA_6243"	1175	1006	1171	1161	980	752	1068	1147	1261	1317	1349	1284	1072	1187	869
"mRNA_6244"	1576	1816	1566	2164	1892	1391	2526	2828	2901	1772	2084	2028	2818	2346	2377
"mRNA_6245"	5266	8698	8303	4963	5795	5478	10224	9583	13342	4513	5843	6722	11471	11217	7884
"mRNA_6246"	209	134	239	329	526	489	137	163	280	362	356	410	116	244	68
"mRNA_6247"	1138	1743	1298	1817	1446	1148	1522	1647	1726	1703	1830	1589	2008	1927	1178
"mRNA_6248"	690	625	761	605	558	487	488	511	686	588	581	596	769	718	470
"mRNA_6249"	30	39	84	390	255	297	547	547	874	268	285	355	628	490	522
"mRNA_6250"	184	220	336	253	279	202	83	119	246	126	220	212	442	458	279
"mRNA_6251"	473	466	461	572	504	390	476	634	542	496	480	400	870	565	770
"mRNA_6252"	467	551	319	511	385	351	329	476	447	537	504	372	378	333	169
"mRNA_6253"	22	36	46	121	187	114	113	89	124	68	94	72	138	92	116
"mRNA_6254"	709	724	1009	1180	903	892	1119	1101	1665	894	1170	1161	1656	1802	929
"mRNA_6255"	12452	12939	17340	173	195	168	21169	19395	27005	7302	8285	8771	25436	22932	15799
"mRNA_6256"	1685	929	1528	896	1011	719	1244	1534	1562	1127	1066	857	2446	1921	1679
"mRNA_6257"	791	1128	861	557	569	395	627	528	751	489	511	616	328	450	217
"mRNA_6258"	49	149	112	159	283	144	4456	4818	4870	1277	1563	1541	3578	2861	1071
"mRNA_6259"	2310	3112	3532	9246	13000	11544	6625	6279	9597	7796	9642	9352	6979	7491	1699
"mRNA_6260"	1998	2614	2386	1095	1038	1018	1863	1939	3543	615	682	663	1565	1560	587
"mRNA_6261"	14	24	21	189	222	172	17	17	45	574	659	677	17	29	28
"mRNA_6262"	1048	1174	1406	1388	1280	839	1561	1564	2126	1209	1529	1611	1703	1871	1312
"mRNA_6263"	148	235	351	1053	1558	1575	352	444	852	575	672	849	576	781	163
"mRNA_6264"	34	48	49	114	191	170	41	72	88	121	127	108	106	138	41
"mRNA_6265"	1044	947	1270	1734	1725	1166	2467	2274	2757	1652	2192	1917	2125	1812	1895
"mRNA_6266"	944	786	1343	1179	1182	1032	1349	1131	1738	628	930	1086	871	1213	1098
"mRNA_6267"	788	767	964	1370	1289	1519	1923	1718	2433	1148	1452	1542	2425	1914	1938
"mRNA_6268"	998	666	1088	902	913	979	1192	1247	1457	667	727	828	760	909	669
"mRNA_6269"	37	88	65	171	258	149	56	69	149	256	230	208	88	95	57
"mRNA_6270"	233	232	272	844	928	846	235	218	428	375	382	412	330	348	171
"mRNA_6271"	186	311	559	531	603	477	675	608	1642	380	509	829	420	720	378
"mRNA_6272"	117	192	181	238	295	220	259	224	591	194	275	320	271	307	222
"mRNA_6273"	657	803	892	2016	2585	2408	991	992	1476	1169	1262	1379	1653	1526	985
"mRNA_6274"	38	42	41	66	91	119	72	50	115	80	63	61	92	89	57
"mRNA_6275"	68	69	131	2058	3570	3062	102	273	429	1149	1459	1385	2717	2764	131
"mRNA_6276"	661	626	702	416	499	362	632	802	815	593	693	565	944	796	728
"mRNA_6277"	1146	1135	1099	1180	1010	840	1026	1292	1460	983	1140	937	1595	1257	1059
"mRNA_6278"	2646	3339	2651	3457	2702	2492	2212	2750	2578	2081	2241	1920	2515	2193	2065
"mRNA_6279"	839	877	863	1424	1297	1176	1007	1108	1490	921	994	814	1392	1125	1217
"mRNA_6280"	458	450	407	435	548	396	663	800	993	552	565	512	952	688	535
"mRNA_6281"	205	450	165	406	115	135	319	403	359	306	279	249	487	367	170
"mRNA_6282"	53	74	91	183	121	132	121	146	204	112	84	104	150	130	109
"mRNA_6283"	554	442	534	610	635	489	592	645	718	607	662	576	694	602	779
"mRNA_6284"	47	43	41	372	831	643	57	62	74	45	50	53	80	103	63
"mRNA_6285"	660	708	594	936	839	608	652	799	877	780	847	705	847	619	617
"mRNA_6286"	90	153	115	69	83	103	81	98	111	72	59	68	139	98	132
"mRNA_6287"	350	658	508	3211	2733	1939	2193	2578	3355	1704	1944	1812	2325	2109	1802
"mRNA_6288"	0	1	0	1	0	3	1	0	3	1	2	2	3	0	2
"mRNA_6289"	55	58	84	81	109	64	134	171	261	128	203	180	129	96	211
"mRNA_6290"	73	127	119	134	141	97	147	148	257	170	171	240	131	130	196
"mRNA_6291"	1012	1003	1271	1193	1188	906	1638	1465	2125	1274	1469	1297	2001	1855	1987
"mRNA_6292"	512	541	685	412	514	420	571	640	721	363	382	427	608	640	835
"mRNA_6293"	545	496	518	930	758	632	1061	1552	1733	910	973	726	1571	1273	1054
"mRNA_6294"	1287	1206	1598	1093	1006	795	1682	1313	2830	325	290	332	329	726	1154
"mRNA_6295"	207	274	334	309	222	229	2042	1917	3429	36	108	74	318	560	1551
"mRNA_6296"	13	18	15	27	49	41	20	20	28	18	21	25	25	30	37
"mRNA_6297"	1433	1462	1920	2188	2063	1687	1371	1367	2010	1379	1732	1730	1534	1509	1250
"mRNA_6298"	120	131	139	540	556	396	303	346	549	257	255	232	509	386	445
"mRNA_6299"	750	666	655	930	899	770	818	1002	1163	721	798	643	1226	757	1191
"mRNA_6300"	1	5	5	13	3	15	15	6	21	7	2	3	14	11	12
"mRNA_6301"	43	36	38	75	73	58	35	44	47	55	71	59	83	62	49
"mRNA_6302"	3024	3030	3219	2112	1889	1254	4536	4558	4450	2603	3043	2622	5825	4970	4108
"mRNA_6303"	277	247	400	574	553	464	768	687	799	709	940	939	1658	1461	596
"mRNA_6304"	1830	1520	2352	2011	1758	1517	1813	1642	1991	1635	1718	1717	2006	1869	1620
"mRNA_6305"	13	23	20	12	10	9	27	57	123	12	13	12	17	21	7
"mRNA_6306"	303	527	666	869	567	501	1207	1203	2077	497	659	745	851	1067	666
"mRNA_6307"	1082	1706	1844	2847	3070	2766	2407	2938	6069	2297	2421	2645	1499	1753	1515
"mRNA_6308"	175	209	301	736	818	741	450	439	1036	575	621	723	377	493	392
"mRNA_6309"	106	55	81	219	198	122	405	363	385	213	253	269	388	264	281
"mRNA_6310"	0	0	1	5	2	2	4	2	2	2	1	5	10	10	2
"mRNA_6311"	414	385	343	806	681	693	291	378	489	528	576	512	384	362	449
"mRNA_6312"	570	989	735	1164	1845	1787	1007	1320	1989	795	933	906	1469	1686	724
"mRNA_6313"	2549	4353	6014	8020	4969	6474	8837	6618	15059	2007	2990	3876	4556	6171	6456
"mRNA_6314"	103	129	138	155	73	98	131	148	233	169	174	161	91	116	149
"mRNA_6315"	2374	3175	3366	3795	3338	3062	3825	4108	7248	3450	3827	4007	3485	3961	2804
"mRNA_6316"	285	377	499	719	640	600	808	716	1188	527	743	781	1267	1102	1094
"mRNA_6317"	1410	1191	1536	1781	1857	1380	1431	1636	1687	1536	1993	1692	1820	1603	1380
"mRNA_6318"	51	45	88	320	240	262	103	98	250	81	103	141	98	124	130
"mRNA_6319"	138	120	262	5334	5361	3922	338	365	775	1996	2528	2632	1157	958	920
"mRNA_6320"	11	8	24	131	126	110	17	26	47	57	61	53	68	39	55
"mRNA_6321"	331	407	654	844	978	875	785	607	1185	619	822	1039	454	660	483
"mRNA_6322"	33	85	76	101	108	106	76	59	158	49	80	123	41	84	48
"mRNA_6323"	54	48	74	91	60	60	111	102	167	41	48	69	91	157	87
"mRNA_6324"	6448	6653	8573	861	1012	702	4601	4841	5084	1252	1467	1402	8121	7686	8806
"mRNA_6325"	291	326	356	546	417	372	476	572	693	343	350	322	567	469	433
"mRNA_6326"	395	495	375	364	347	210	374	385	454	121	111	98	644	611	661
"mRNA_6327"	47	50	39	235	227	152	112	102	115	159	136	97	265	224	494
"mRNA_6328"	381	586	409	901	728	651	428	501	712	538	553	454	837	455	456
"mRNA_6329"	11	3	14	96	65	55	65	51	149	278	233	199	65	80	71
"mRNA_6330"	110493	97474	138279	272	259	215	1880	1508	1451	1573	885	1080	2397	3016	473
"mRNA_6331"	1015	1332	1558	1755	1553	1312	1296	1097	1846	1409	1608	1672	988	916	523
"mRNA_6332"	22089	20556	24987	793	956	497	15202	15766	15537	3397	4557	4279	8824	9344	8710
"mRNA_6333"	530	550	912	1523	1369	1349	1555	1212	2391	1089	1369	1492	1109	1152	1222
"mRNA_6334"	75	70	92	146	174	115	112	145	165	127	140	137	110	139	102
"mRNA_6335"	269	259	340	608	568	448	708	629	901	433	601	531	920	799	764
"mRNA_6336"	489	482	424	345	348	264	279	270	302	304	313	285	420	286	284
"mRNA_6337"	4	11	6	54	36	46	19	11	37	23	31	33	19	22	29
"mRNA_6338"	123	120	125	37	29	24	65	82	122	39	47	34	101	54	304
"mRNA_6339"	1129	964	1022	2364	2094	2021	842	995	1159	1443	1611	1545	897	1026	489
"mRNA_6340"	1473	1406	2023	2329	1968	1575	2052	2328	2637	1840	2115	2246	1603	1778	1080
"mRNA_6341"	1261	1095	1419	2037	1664	1293	1558	1824	1878	1347	1577	1468	1483	1457	1143
"mRNA_6342"	453	598	564	706	827	500	665	922	1193	792	887	792	981	809	419
"mRNA_6343"	922	1213	892	552	561	458	811	838	912	532	562	484	956	966	774
"mRNA_6344"	114	131	177	271	181	209	313	264	390	103	146	124	212	221	278
"mRNA_6345"	416	659	619	507	590	411	2854	2258	2840	1128	1487	1564	1850	1583	2950
"mRNA_6346"	336	224	320	98	148	82	422	359	326	349	405	273	505	441	489
"mRNA_6347"	307	335	259	285	244	243	234	256	368	314	267	203	353	265	333
"mRNA_6348"	1110	1325	1423	1862	1462	1466	2696	2665	4400	1130	1271	1259	3004	2793	3172
"mRNA_6349"	2175	2357	1832	1945	1583	1259	3024	3876	4011	1918	1786	1426	3784	2685	2200
"mRNA_6350"	775	946	1082	678	651	526	2265	2419	2951	1236	1490	1501	1374	1470	973
"mRNA_6351"	46420	43969	45458	57347	51283	42782	32127	41343	38469	29376	32918	27679	29580	26257	10705
"mRNA_6352"	31577	16946	24504	24297	23410	18630	19395	23540	22667	22212	20499	16649	22025	18985	9269
"mRNA_6353"	30	30	38	213	129	93	77	86	152	97	117	110	38	40	56
"mRNA_6354"	13	21	18	138	70	76	72	60	135	33	82	89	20	24	15
"mRNA_6355"	697	699	888	1628	1439	1183	1173	1106	1813	1037	1365	1311	1328	1072	1260
"mRNA_6356"	234	239	328	1960	1691	1012	484	574	537	230	281	263	505	431	1406
"mRNA_6357"	2869	1957	3293	5386	4447	3250	2434	2754	3027	3948	4491	4092	2289	2338	1747
"mRNA_6358"	450	505	819	1954	2144	2191	767	768	1223	760	1063	1237	550	673	260
"mRNA_6359"	4777	6913	6248	2952	3237	2885	4027	5321	7788	3198	3515	3198	3345	3725	2248
"mRNA_6360"	1464	1741	1205	1296	1131	1024	648	596	692	748	748	716	650	527	551
"mRNA_6361"	221	299	508	2726	2727	1589	1157	1001	1814	960	1282	1607	994	1150	762
"mRNA_6362"	6	3	4	40	28	12	12	15	25	54	69	46	22	9	9
"mRNA_6363"	1257	954	1068	992	785	999	858	873	893	682	725	758	2060	1390	1509
"mRNA_6364"	12	25	27	58	56	37	42	45	94	54	31	55	25	47	27
"mRNA_6365"	943	843	1099	1170	1086	944	1687	1730	3055	1313	1298	1248	1664	1392	1832
"mRNA_6366"	4240	4329	8348	6488	3867	3091	22834	22235	33081	8042	10641	10757	16969	15817	12592
"mRNA_6367"	189	206	182	239	248	161	147	151	227	151	218	226	188	144	149
"mRNA_6368"	977	1101	1460	2724	2302	2397	1068	1106	1488	1322	1714	2087	1433	1648	1387
"mRNA_6369"	1	2	0	0	1	0	0	3	2	0	0	1	0	2	0
"mRNA_6370"	1101	1317	1537	3708	3079	2276	2294	2214	3187	2555	3233	2879	3385	2973	2736
"mRNA_6371"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"mRNA_6372"	6	15	5	40	38	23	17	23	25	26	43	33	27	22	42
"mRNA_6373"	1166	973	1083	1443	1430	1214	1168	1255	1353	1272	1407	1176	1508	1219	1029
"mRNA_6374"	2558	2409	2652	1476	1719	1456	3341	3382	4358	2133	2204	2010	5731	4698	4874
"mRNA_6375"	567	602	757	864	931	726	1350	1178	1825	1307	1384	1260	1568	1203	2234
"mRNA_6376"	3675	2865	4002	2280	2000	1967	2638	2520	2333	1475	1835	1803	3694	3242	3088
"mRNA_6377"	9	4	9	19	14	6	2	5	9	13	10	9	4	4	3
"mRNA_6378"	764	646	758	795	519	636	552	706	615	670	734	669	929	833	739
"mRNA_6379"	110	130	131	456	315	315	312	333	391	202	241	216	209	200	131
"mRNA_6380"	2699	3506	2798	578	664	336	4097	4618	4555	2484	2716	2451	4273	3529	2920
"mRNA_6381"	292	466	284	1046	884	585	1241	1314	1696	653	651	618	777	694	940
"mRNA_6382"	37	31	34	112	92	74	199	213	354	28	26	36	91	65	150
"mRNA_6383"	192	170	176	224	222	168	242	326	372	238	216	236	355	300	285
"mRNA_6384"	623	722	980	2538	2418	1656	1565	1610	1863	1487	1882	2008	1396	1857	1060
"mRNA_6385"	1082	1128	1117	1094	952	699	1048	1079	1345	938	979	935	1673	1416	1183
"mRNA_6386"	22	18	36	48	29	32	25	17	27	62	58	54	45	25	21
"mRNA_6387"	9	6	10	12	23	27	4	23	13	9	6	8	4	13	6
"mRNA_6388"	148	104	136	84	152	99	233	225	285	145	136	139	358	263	341
"mRNA_6389"	29	26	47	65	48	57	59	52	115	32	45	51	61	38	78
"mRNA_6390"	7	5	9	172	487	330	16	40	116	796	1000	1133	544	292	14
"mRNA_6391"	167	110	213	503	875	662	240	345	386	666	709	696	1215	1004	373
"mRNA_6392"	240	366	279	445	517	427	374	372	576	332	381	339	463	438	368
"mRNA_6393"	567	547	658	844	827	621	809	860	1142	668	825	923	1072	966	709
"mRNA_6394"	318	332	410	387	489	466	398	347	521	385	402	484	516	504	497
"mRNA_6395"	48	100	100	238	445	287	145	193	278	729	872	965	509	421	188
"mRNA_6396"	0	1	1	6	3	15	0	0	1	9	4	14	2	1	0
"mRNA_6397"	29053	34315	26313	37974	33254	28051	11977	17352	16739	20543	23041	17287	12931	12647	3159
"mRNA_6398"	631	642	777	1226	889	1193	557	595	711	542	700	707	824	784	503
"mRNA_6399"	603	454	857	852	1060	688	1066	971	1713	1453	1557	1376	1139	1109	1045
"mRNA_6400"	142	214	204	372	472	332	474	424	801	376	362	361	872	691	897
"mRNA_6401"	51	65	61	62	109	71	122	143	148	165	188	134	272	200	166
"mRNA_6402"	2	10	8	3	9	10	13	12	17	9	12	19	7	11	10
"mRNA_6403"	1	2	1	5	7	5	5	4	14	7	7	4	5	6	2
"mRNA_6404"	1023	762	1140	331	356	263	570	535	713	337	355	297	759	742	449
"mRNA_6405"	606	703	709	355	335	259	818	883	1405	521	503	480	652	574	342
"mRNA_6406"	1612	2805	4552	11152	4845	3336	8932	12146	33503	3143	3288	3561	683	1323	219
"mRNA_6407"	392	381	390	564	443	345	681	884	877	427	493	354	1069	647	688
"mRNA_6408"	114	76	79	191	201	169	106	129	131	122	154	132	186	123	184
"mRNA_6409"	52	50	49	120	117	73	80	115	189	51	92	69	134	102	191
"mRNA_6410"	560	825	521	162	130	82	503	668	720	950	895	665	540	446	1006
"mRNA_6411"	960	1010	1304	3774	3215	2977	2015	1865	2622	2281	2944	2718	3751	2713	3535
"mRNA_6412"	22	25	26	94	59	68	27	35	72	51	48	50	53	44	49
"mRNA_6413"	1156	1220	1187	1604	1298	1117	1367	1469	1999	1416	1453	1303	1660	1634	999
"mRNA_6414"	136	178	174	395	467	413	335	323	514	260	333	432	419	370	288
"mRNA_6415"	10	20	13	23	40	22	15	24	28	25	24	13	31	28	25
"mRNA_6416"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"mRNA_6417"	25	20	19	32	46	36	8	10	18	63	60	54	25	21	7
"mRNA_6418"	22126	17535	19413	25927	20261	16968	12715	14943	15266	12249	13416	11451	10492	9954	4982
"mRNA_6419"	4218	2767	3340	4412	3738	3358	2253	2935	2818	2508	2627	2074	2212	2126	1013
"mRNA_6420"	44	66	60	897	903	752	93	125	153	302	364	290	69	79	17
"mRNA_6421"	38	56	34	234	321	257	34	65	108	97	103	98	100	85	30
"mRNA_6422"	40	63	71	287	430	416	74	102	199	86	113	157	114	135	39
"mRNA_6423"	1	8	6	30	90	63	13	12	18	10	14	8	24	13	7
"mRNA_6424"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"mRNA_6425"	64	65	74	520	325	421	106	152	243	121	110	89	106	117	60
"mRNA_6426"	422	376	374	728	624	654	269	337	427	537	549	515	404	411	252
"mRNA_6427"	43	75	77	184	80	115	146	157	275	53	84	80	181	160	702
"mRNA_6428"	330	591	845	977	898	905	679	623	1558	509	690	1157	483	832	578
"mRNA_6429"	57	70	64	95	47	49	164	174	175	166	181	124	172	222	273
"mRNA_6430"	603	509	724	824	799	683	1029	1009	1220	805	822	752	993	887	677
"mRNA_6431"	719	562	537	585	527	426	868	1013	945	1263	933	1004	552	733	271
"mRNA_6432"	392	329	332	553	457	466	297	304	445	515	576	457	399	351	303
"mRNA_6433"	914	1125	1028	1046	764	674	1100	1394	1302	1039	1245	952	1847	1645	965
"mRNA_6434"	293	320	324	402	324	290	517	796	1126	844	916	892	605	437	751
"mRNA_6435"	1562	1224	1492	2267	2257	1695	1241	1038	1214	1570	1822	1624	1113	921	1063
"mRNA_6436"	600	559	721	255	401	253	827	748	891	709	786	749	558	559	1455
"mRNA_6437"	5067	4936	5814	2619	2337	1602	22375	26950	25213	6701	7032	6381	16082	14854	6620
"mRNA_6438"	588	533	619	586	451	383	744	777	843	483	521	469	772	678	737
"mRNA_6439"	9	5	4	2	0	0	6	5	4	2	1	3	4	4	1
"mRNA_6440"	0	0	0	1	0	1	0	1	2	0	0	0	0	1	0
"mRNA_6441"	708	634	904	1078	1039	926	1747	1790	2189	864	1109	1054	1901	1722	1596
"mRNA_6442"	84	84	122	230	196	183	135	112	170	153	161	138	169	155	134
"mRNA_6443"	1124	1173	994	545	398	339	1028	1115	870	514	616	505	833	644	977
"mRNA_6444"	152	119	238	226	167	140	252	251	342	105	176	162	179	165	266
"mRNA_6445"	529	621	757	921	946	736	1066	1134	1711	721	950	902	1203	1065	1081
"mRNA_6446"	200	142	263	418	332	294	248	281	378	269	284	296	323	270	340
"mRNA_6447"	3	1	0	0	0	0	2	0	0	0	1	1	0	1	0
"mRNA_6448"	0	0	0	4	1	2	0	1	0	0	2	0	0	0	0
"mRNA_6449"	133	154	179	261	348	193	359	456	571	341	460	448	540	540	353
"mRNA_6450"	17	18	16	91	79	72	34	53	49	99	107	75	73	64	52
"mRNA_6451"	93	102	114	823	531	455	182	255	482	256	300	217	78	103	100
"mRNA_6452"	22	34	32	122	91	72	22	26	70	69	61	63	48	47	41
"mRNA_6453"	668	581	582	519	463	411	303	259	300	291	285	292	356	351	268
"mRNA_6454"	5108	4242	5787	6454	5547	5406	6923	7005	8490	5183	5116	4986	8570	7550	5384
"mRNA_6455"	922	834	1213	2260	1994	1811	1675	1301	2206	1430	1665	1672	1746	1463	1460
"mRNA_6456"	763	523	752	715	635	494	1042	1032	1183	734	943	669	1426	1120	1131
"mRNA_6457"	655	543	457	155	100	93	135	163	237	163	224	198	371	283	351
"mRNA_6458"	21505	28973	32082	705	527	531	42675	30792	38282	2865	2886	4040	17260	15963	19192
"mRNA_6459"	702	3385	1743	48	37	42	2219	1505	2341	113	117	204	622	739	700
"mRNA_6460"	1387	1600	1154	573	528	374	1233	1205	1521	835	789	631	1747	1281	2556
"mRNA_6461"	2191	1868	2155	1990	1541	1198	1017	1158	1278	1066	1388	1251	1618	1338	1964
"mRNA_6462"	55	41	84	288	188	234	110	93	142	142	182	155	230	141	437
"mRNA_6463"	760	852	581	153	136	109	815	797	1126	229	231	157	1643	1018	2765
"mRNA_6464"	141	160	137	148	134	147	104	148	210	121	145	150	166	158	208
"mRNA_6465"	8	21	6	36	12	10	5	3	7	18	14	15	9	5	6
"mRNA_6466"	401	386	595	1066	872	776	717	676	1060	1360	1607	1656	707	752	623
"mRNA_6467"	344	479	524	352	450	395	1190	1031	1626	589	682	738	1266	1223	1185
"mRNA_6468"	510	731	677	1207	1049	986	840	883	1323	638	692	744	893	885	834
"mRNA_6469"	419	641	922	1364	1163	1258	1467	1383	3235	519	719	993	496	882	536
"mRNA_6470"	291	248	250	582	501	489	290	312	483	464	500	413	549	437	454
"mRNA_6471"	1776	1613	1725	854	906	556	2396	2562	2460	1532	1619	1410	1867	1523	1067
"mRNA_6472"	5	11	6	5	8	17	9	5	12	9	18	13	15	12	5
"mRNA_6473"	219	169	209	467	428	328	407	412	508	248	339	384	266	281	226
"mRNA_6474"	186	142	220	343	346	302	471	480	647	361	434	337	522	385	472
"mRNA_6475"	1184	1428	1102	3151	2393	1938	1002	1383	1655	2656	2447	2137	1162	1032	914
"mRNA_6476"	680	991	1017	3829	3914	3354	3083	3273	6956	1835	2092	2361	2816	2523	8647
"mRNA_6477"	1434	1523	1684	5207	4625	3536	3979	4530	5815	4171	4552	3832	2462	2821	1594
"mRNA_6478"	715	779	911	1737	1667	1466	828	963	1221	980	1170	1274	824	828	716
"mRNA_6479"	565	550	736	768	794	598	827	831	1143	851	1026	934	659	709	267
"mRNA_6480"	18	15	30	58	54	60	29	36	42	28	29	22	46	33	27
"mRNA_6481"	278	356	384	363	457	294	985	1090	993	500	647	574	1056	767	626
"mRNA_6482"	13	19	13	37	31	44	22	27	52	18	28	23	26	15	23
"mRNA_6483"	2	1	0	0	0	3	1	0	0	0	0	1	0	0	2
"mRNA_6484"	231	251	379	348	274	271	328	277	501	223	213	356	190	299	202
"mRNA_6485"	486	333	444	438	371	340	426	330	578	494	484	486	442	478	335
"mRNA_6486"	536	617	675	826	824	609	548	564	658	597	784	748	754	737	834
"mRNA_6487"	350	403	488	702	806	575	652	645	837	800	843	872	750	682	578
"mRNA_6488"	4719	4335	4947	5487	4479	3740	5205	5647	6284	3574	4181	4202	4430	4985	4527
"mRNA_6489"	1317	824	1772	1498	1601	1666	2318	2500	3085	670	992	1081	2684	2894	2303
"mRNA_6490"	2459	2063	2297	2944	2349	1810	1734	2048	2151	1642	1842	1676	1278	1324	893
"mRNA_6491"	672	1041	1239	670	791	597	1680	1752	3328	884	1123	1328	1189	1553	985
"mRNA_6492"	239	310	177	209	167	173	220	304	373	292	272	245	473	438	251
"mRNA_6493"	146	155	169	199	299	242	259	267	377	210	205	179	431	374	344
"mRNA_6494"	764	534	610	998	948	1108	491	558	698	788	802	724	754	653	650
"mRNA_6495"	70	45	65	300	255	219	131	151	207	182	181	185	194	161	171
"mRNA_6496"	72	121	75	438	457	248	175	228	279	236	290	223	368	257	287
"mRNA_6497"	800	1010	1017	4115	3799	2896	3917	4208	5003	3557	4151	3601	4306	3519	3566
"mRNA_6498"	101	114	109	286	242	138	359	379	452	156	170	142	300	223	209
"mRNA_6499"	290	289	357	417	388	290	455	502	573	343	412	352	512	446	265
"mRNA_6500"	1570	2027	1921	1691	1585	1413	2206	2419	2862	1427	1611	1494	2040	1877	2380
"mRNA_6501"	292	392	365	607	551	448	517	541	607	489	602	546	477	446	315
"mRNA_6502"	10324	9505	7370	11445	10155	7940	4958	6513	6375	8433	7768	5860	5558	4230	1681
"mRNA_6503"	471	418	526	903	819	772	534	502	665	610	645	602	775	715	570
"mRNA_6504"	201	300	371	212	360	200	471	479	626	732	1021	925	843	817	721
"mRNA_6505"	0	0	0	0	0	1	1	1	3	0	0	1	3	7	3
